date,level
02/1/2020, -211.530
01/1/2020, -211.540
31/12/2019, -211.550
30/12/2019, -211.560
29/12/2019, -211.575
28/12/2019, -211.610
27/12/2019, -211.680
26/12/2019, -211.765
25/12/2019, -211.825
24/12/2019, -211.820
23/12/2019, -211.820
22/12/2019, -211.820
21/12/2019, -211.825
20/12/2019, -211.825
19/12/2019, -211.825
18/12/2019, -211.825
17/12/2019, -211.830
16/12/2019, -211.830
15/12/2019, -211.830
14/12/2019, -211.835
13/12/2019, -211.840
12/12/2019, -211.850
11/12/2019, -211.850
10/12/2019, -211.855
09/12/2019, -211.870
08/12/2019, -211.870
07/12/2019, -211.875
06/12/2019, -211.875
05/12/2019, -211.880
04/12/2019, -211.885
03/12/2019, -211.885
02/12/2019, -211.890
01/12/2019, -211.900
30/11/2019, -211.900
29/11/2019, -211.900
28/11/2019, -211.900
27/11/2019, -211.895
26/11/2019, -211.895
25/11/2019, -211.895
24/11/2019, -211.890
23/11/2019, -211.890
22/11/2019, -211.890
21/11/2019, -211.890
20/11/2019, -211.880
19/11/2019, -211.870
18/11/2019, -211.860
17/11/2019, -211.850
16/11/2019, -211.845
15/11/2019, -211.850
14/11/2019, -211.850
13/11/2019, -211.845
12/11/2019, -211.840
11/11/2019, -211.840
10/11/2019, -211.835
09/11/2019, -211.835
08/11/2019, -211.830
07/11/2019, -211.830
06/11/2019, -211.825
05/11/2019, -211.820
04/11/2019, -211.820
03/11/2019, -211.820
02/11/2019, -211.820
01/11/2019, -211.820
31/10/2019, -211.815
30/10/2019, -211.815
29/10/2019, -211.815
28/10/2019, -211.815
27/10/2019, -211.815
26/10/2019, -211.810
25/10/2019, -211.805
24/10/2019, -211.800
23/10/2019, -211.795
22/10/2019, -211.795
21/10/2019, -211.790
20/10/2019, -211.780
19/10/2019, -211.780
18/10/2019, -211.780
17/10/2019, -211.775
16/10/2019, -211.775
15/10/2019, -211.770
14/10/2019, -211.765
13/10/2019, -211.760
12/10/2019, -211.755
11/10/2019, -211.750
10/10/2019, -211.750
09/10/2019, -211.745
08/10/2019, -211.740
07/10/2019, -211.740
06/10/2019, -211.740
05/10/2019, -211.735
04/10/2019, -211.730
03/10/2019, -211.730
02/10/2019, -211.725
01/10/2019, -211.720
30/9/2019, -211.720
29/9/2019, -211.720
28/9/2019, -211.715
27/9/2019, -211.710
26/9/2019, -211.710
25/9/2019, -211.700
24/9/2019, -211.700
23/9/2019, -211.700
22/9/2019, -211.695
21/9/2019, -211.690
20/9/2019, -211.685
19/9/2019, -211.680
18/9/2019, -211.670
17/9/2019, -211.665
16/9/2019, -211.660
15/9/2019, -211.650
14/9/2019, -211.645
13/9/2019, -211.640
12/9/2019, -211.640
11/9/2019, -211.630
10/9/2019, -211.630
09/9/2019, -211.620
08/9/2019, -211.615
04/9/2019, -211.580
03/9/2019, -211.575
02/9/2019, -211.575
01/9/2019, -211.560
31/8/2019, -211.555
30/8/2019, -211.550
29/8/2019, -211.540
28/8/2019, -211.540
27/8/2019, -211.535
26/8/2019, -211.530
25/8/2019, -211.525
24/8/2019, -211.520
23/8/2019, -211.515
22/8/2019, -211.510
21/8/2019, -211.505
20/8/2019, -211.500
19/8/2019, -211.500
18/8/2019, -211.495
17/8/2019, -211.490
16/8/2019, -211.485
15/8/2019, -211.480
14/8/2019, -211.475
13/8/2019, -211.470
12/8/2019, -211.465
11/8/2019, -211.460
10/8/2019, -211.455
09/8/2019, -211.450
08/8/2019, -211.445
07/8/2019, -211.445
06/8/2019, -211.440
05/8/2019, -211.435
04/8/2019, -211.430
03/8/2019, -211.425
02/8/2019, -211.420
01/8/2019, -211.410
31/7/2019, -211.410
30/7/2019, -211.405
29/7/2019, -211.400
28/7/2019, -211.395
27/7/2019, -211.390
26/7/2019, -211.385
25/7/2019, -211.380
24/7/2019, -211.375
23/7/2019, -211.370
22/7/2019, -211.365
21/7/2019, -211.360
20/7/2019, -211.355
19/7/2019, -211.350
18/7/2019, -211.340
17/7/2019, -211.335
16/7/2019, -211.330
15/7/2019, -211.325
14/7/2019, -211.320
13/7/2019, -211.315
12/7/2019, -211.310
11/7/2019, -211.310
10/7/2019, -211.305
09/7/2019, -211.300
08/7/2019, -211.295
07/7/2019, -211.290
06/7/2019, -211.285
05/7/2019, -211.280
04/7/2019, -211.275
03/7/2019, -211.270
02/7/2019, -211.265
01/7/2019, -211.260
30/6/2019, -211.260
29/6/2019, -211.255
28/6/2019, -211.250
27/6/2019, -211.250
26/6/2019, -211.245
25/6/2019, -211.245
24/6/2019, -211.240
23/6/2019, -211.240
22/6/2019, -211.235
21/6/2019, -211.235
20/6/2019, -211.230
19/6/2019, -211.225
18/6/2019, -211.220
17/6/2019, -211.220
16/6/2019, -211.220
15/6/2019, -211.215
14/6/2019, -211.215
13/6/2019, -211.210
12/6/2019, -211.210
11/6/2019, -211.210
10/6/2019, -211.205
09/6/2019, -211.200
08/6/2019, -211.200
07/6/2019, -211.195
06/6/2019, -211.195
05/6/2019, -211.195
04/6/2019, -211.195
03/6/2019, -211.190
02/6/2019, -211.190
01/6/2019, -211.185
31/5/2019, -211.185
30/5/2019, -211.190
29/5/2019, -211.190
28/5/2019, -211.190
27/5/2019, -211.190
26/5/2019, -211.190
25/5/2019, -211.190
24/5/2019, -211.185
23/5/2019, -211.190
22/5/2019, -211.195
21/5/2019, -211.195
20/5/2019, -211.195
19/5/2019, -211.200
18/5/2019, -211.200
17/5/2019, -211.200
16/5/2019, -211.205
15/5/2019, -211.210
14/5/2019, -211.215
13/5/2019, -211.220
12/5/2019, -211.220
11/5/2019, -211.225
10/5/2019, -211.225
09/5/2019, -211.230
08/5/2019, -211.230
07/5/2019, -211.235
06/5/2019, -211.240
05/5/2019, -211.250
04/5/2019, -211.260
03/5/2019, -211.270
02/5/2019, -211.275
01/5/2019, -211.285
30/4/2019, -211.295
29/4/2019, -211.305
28/4/2019, -211.315
27/4/2019, -211.330
26/4/2019, -211.345
25/4/2019, -211.360
24/4/2019, -211.375
23/4/2019, -211.390
22/4/2019, -211.410
21/4/2019, -211.425
20/4/2019, -211.440
19/4/2019, -211.465
18/4/2019, -211.470
17/4/2019, -211.485
16/4/2019, -211.505
15/4/2019, -211.525
14/4/2019, -211.540
13/4/2019, -211.555
12/4/2019, -211.570
11/4/2019, -211.590
10/4/2019, -211.605
09/4/2019, -211.625
08/4/2019, -211.645
07/4/2019, -211.670
06/4/2019, -211.695
05/4/2019, -211.720
04/4/2019, -211.760
03/4/2019, -211.800
02/4/2019, -211.860
01/4/2019, -211.960
31/3/2019, -212.070
30/3/2019, -212.095
29/3/2019, -212.115
28/3/2019, -212.130
27/3/2019, -212.150
26/3/2019, -212.165
25/3/2019, -212.195
24/3/2019, -212.215
23/3/2019, -212.230
22/3/2019, -212.250
21/3/2019, -212.270
20/3/2019, -212.295
19/3/2019, -212.320
18/3/2019, -212.350
17/3/2019, -212.415
16/3/2019, -212.470
15/3/2019, -212.490
14/3/2019, -212.510
13/3/2019, -212.530
12/3/2019, -212.545
11/3/2019, -212.560
10/3/2019, -212.575
09/3/2019, -212.595
08/3/2019, -212.615
07/3/2019, -212.635
06/3/2019, -212.665
05/3/2019, -212.700
04/3/2019, -212.740
03/3/2019, -212.770
02/3/2019, -212.805
01/3/2019, -212.845
28/2/2019, -212.915
27/2/2019, -212.975
26/2/2019, -213.000
25/2/2019, -213.015
24/2/2019, -213.030
23/2/2019, -213.045
22/2/2019, -213.060
21/2/2019, -213.080
20/2/2019, -213.105
19/2/2019, -213.135
18/2/2019, -213.180
17/2/2019, -213.235
16/2/2019, -213.305
15/2/2019, -213.325
14/2/2019, -213.350
13/2/2019, -213.365
12/2/2019, -213.380
11/2/2019, -213.400
10/2/2019, -213.435
09/2/2019, -213.455
08/2/2019, -213.475
07/2/2019, -213.485
06/2/2019, -213.495
05/2/2019, -213.520
04/2/2019, -213.525
03/2/2019, -213.535
02/2/2019, -213.545
01/2/2019, -213.560
31/1/2019, -213.575
30/1/2019, -213.585
29/1/2019, -213.595
28/1/2019, -213.620
27/1/2019, -213.635
26/1/2019, -213.645
25/1/2019, -213.655
24/1/2019, -213.670
23/1/2019, -213.685
22/1/2019, -213.700
21/1/2019, -213.720
20/1/2019, -213.740
19/1/2019, -213.760
18/1/2019, -213.790
17/1/2019, -213.850
16/1/2019, -213.900
15/1/2019, -213.970
14/1/2019, -214.050
13/1/2019, -214.110
12/1/2019, -214.135
11/1/2019, -214.165
10/1/2019, -214.185
09/1/2019, -214.240
08/1/2019, -214.350
07/1/2019, -214.435
06/1/2019, -214.440
05/1/2019, -214.445
04/1/2019, -214.450
03/1/2019, -214.450
02/1/2019, -214.455
01/1/2019, -214.460
31/12/2018, -214.470
30/12/2018, -214.475
29/12/2018, -214.480
28/12/2018, -214.500
27/12/2018, -214.535
26/12/2018, -214.540
25/12/2018, -214.545
24/12/2018, -214.545
23/12/2018, -214.550
22/12/2018, -214.560
21/12/2018, -214.570
20/12/2018, -214.580
19/12/2018, -214.595
18/12/2018, -214.595
17/12/2018, -214.600
16/12/2018, -214.600
15/12/2018, -214.610
14/12/2018, -214.610
13/12/2018, -214.605
12/12/2018, -214.610
11/12/2018, -214.610
10/12/2018, -214.610
09/12/2018, -214.610
08/12/2018, -214.620
07/12/2018, -214.630
06/12/2018, -214.660
05/12/2018, -214.660
04/12/2018, -214.655
03/12/2018, -214.655
02/12/2018, -214.650
01/12/2018, -214.650
30/11/2018, -214.650
29/11/2018, -214.645
28/11/2018, -214.645
27/11/2018, -214.645
26/11/2018, -214.640
25/11/2018, -214.640
24/11/2018, -214.655
23/11/2018, -214.650
22/11/2018, -214.660
21/11/2018, -214.660
20/11/2018, -214.660
19/11/2018, -214.655
18/11/2018, -214.655
17/11/2018, -214.655
16/11/2018, -214.660
15/11/2018, -214.660
14/11/2018, -214.660
13/11/2018, -214.660
12/11/2018, -214.660
11/11/2018, -214.660
10/11/2018, -214.655
09/11/2018, -214.655
08/11/2018, -214.655
07/11/2018, -214.650
06/11/2018, -214.650
05/11/2018, -214.645
04/11/2018, -214.640
03/11/2018, -214.635
02/11/2018, -214.630
01/11/2018, -214.620
31/10/2018, -214.610
30/10/2018, -214.595
29/10/2018, -214.585
28/10/2018, -214.580
27/10/2018, -214.575
26/10/2018, -214.565
25/10/2018, -214.555
24/10/2018, -214.550
23/10/2018, -214.540
22/10/2018, -214.530
21/10/2018, -214.525
20/10/2018, -214.520
19/10/2018, -214.515
18/10/2018, -214.515
17/10/2018, -214.510
16/10/2018, -214.505
15/10/2018, -214.500
14/10/2018, -214.495
13/10/2018, -214.490
12/10/2018, -214.485
11/10/2018, -214.480
10/10/2018, -214.475
09/10/2018, -214.470
08/10/2018, -214.465
07/10/2018, -214.460
06/10/2018, -214.450
05/10/2018, -214.445
04/10/2018, -214.440
03/10/2018, -214.435
02/10/2018, -214.430
01/10/2018, -214.425
30/9/2018, -214.415
29/9/2018, -214.410
28/9/2018, -214.405
27/9/2018, -214.400
26/9/2018, -214.390
25/9/2018, -214.385
24/9/2018, -214.380
23/9/2018, -214.375
22/9/2018, -214.365
21/9/2018, -214.360
20/9/2018, -214.350
19/9/2018, -214.345
18/9/2018, -214.340
17/9/2018, -214.335
16/9/2018, -214.330
15/9/2018, -214.320
14/9/2018, -214.315
13/9/2018, -214.310
12/9/2018, -214.300
11/9/2018, -214.295
10/9/2018, -214.285
09/9/2018, -214.275
08/9/2018, -214.265
07/9/2018, -214.260
06/9/2018, -214.250
05/9/2018, -214.240
04/9/2018, -214.235
03/9/2018, -214.230
02/9/2018, -214.225
01/9/2018, -214.220
31/8/2018, -214.215
30/8/2018, -214.210
29/8/2018, -214.205
28/8/2018, -214.200
27/8/2018, -214.190
26/8/2018, -214.180
25/8/2018, -214.175
24/8/2018, -214.170
23/8/2018, -214.165
22/8/2018, -214.160
21/8/2018, -214.150
20/8/2018, -214.140
19/8/2018, -214.130
18/8/2018, -214.120
17/8/2018, -214.110
16/8/2018, -214.100
15/8/2018, -214.090
14/8/2018, -214.080
13/8/2018, -214.065
12/8/2018, -214.060
11/8/2018, -214.050
10/8/2018, -214.040
09/8/2018, -214.030
08/8/2018, -214.020
07/8/2018, -214.020
06/8/2018, -214.000
05/8/2018, -213.980
04/8/2018, -213.975
03/8/2018, -213.970
02/8/2018, -213.960
01/8/2018, -213.950
31/7/2018, -213.940
30/7/2018, -213.935
29/7/2018, -213.930
28/7/2018, -213.920
27/7/2018, -213.910
26/7/2018, -213.900
25/7/2018, -213.890
24/7/2018, -213.880
23/7/2018, -213.875
22/7/2018, -213.865
21/7/2018, -213.855
20/7/2018, -213.850
19/7/2018, -213.840
18/7/2018, -213.830
17/7/2018, -213.820
16/7/2018, -213.810
15/7/2018, -213.800
14/7/2018, -213.795
13/7/2018, -213.785
12/7/2018, -213.775
11/7/2018, -213.765
10/7/2018, -213.755
09/7/2018, -213.745
08/7/2018, -213.740
07/7/2018, -213.730
06/7/2018, -213.720
05/7/2018, -213.715
04/7/2018, -213.705
03/7/2018, -213.700
02/7/2018, -213.690
01/7/2018, -213.685
30/6/2018, -213.670
29/6/2018, -213.660
28/6/2018, -213.650
27/6/2018, -213.640
26/6/2018, -213.630
25/6/2018, -213.625
24/6/2018, -213.615
23/6/2018, -213.610
22/6/2018, -213.600
21/6/2018, -213.590
20/6/2018, -213.580
19/6/2018, -213.575
18/6/2018, -213.570
17/6/2018, -213.570
16/6/2018, -213.560
15/6/2018, -213.550
14/6/2018, -213.540
13/6/2018, -213.530
12/6/2018, -213.525
11/6/2018, -213.520
10/6/2018, -213.510
09/6/2018, -213.500
08/6/2018, -213.495
07/6/2018, -213.490
06/6/2018, -213.490
05/6/2018, -213.485
04/6/2018, -213.480
03/6/2018, -213.470
02/6/2018, -213.465
01/6/2018, -213.460
31/5/2018, -213.450
30/5/2018, -213.440
29/5/2018, -213.435
28/5/2018, -213.430
27/5/2018, -213.425
26/5/2018, -213.415
25/5/2018, -213.405
24/5/2018, -213.395
23/5/2018, -213.390
22/5/2018, -213.390
21/5/2018, -213.385
20/5/2018, -213.385
19/5/2018, -213.385
18/5/2018, -213.385
17/5/2018, -213.375
16/5/2018, -213.370
15/5/2018, -213.370
14/5/2018, -213.365
13/5/2018, -213.365
12/5/2018, -213.365
11/5/2018, -213.360
10/5/2018, -213.360
09/5/2018, -213.360
08/5/2018, -213.365
07/5/2018, -213.365
06/5/2018, -213.365
05/5/2018, -213.365
04/5/2018, -213.360
03/5/2018, -213.360
02/5/2018, -213.360
01/5/2018, -213.360
30/4/2018, -213.355
29/4/2018, -213.355
28/4/2018, -213.360
27/4/2018, -213.370
26/4/2018, -213.380
25/4/2018, -213.380
24/4/2018, -213.385
23/4/2018, -213.385
22/4/2018, -213.385
21/4/2018, -213.385
20/4/2018, -213.385
19/4/2018, -213.385
18/4/2018, -213.385
17/4/2018, -213.385
16/4/2018, -213.390
15/4/2018, -213.390
14/4/2018, -213.395
13/4/2018, -213.395
12/4/2018, -213.395
11/4/2018, -213.400
10/4/2018, -213.400
09/4/2018, -213.400
08/4/2018, -213.410
07/4/2018, -213.410
06/4/2018, -213.410
05/4/2018, -213.420
04/4/2018, -213.420
03/4/2018, -213.420
02/4/2018, -213.420
01/4/2018, -213.430
31/3/2018, -213.430
30/3/2018, -213.430
29/3/2018, -213.430
28/3/2018, -213.435
27/3/2018, -213.440
26/3/2018, -213.440
25/3/2018, -213.440
24/3/2018, -213.440
23/3/2018, -213.445
22/3/2018, -213.445
21/3/2018, -213.450
20/3/2018, -213.450
19/3/2018, -213.455
18/3/2018, -213.460
17/3/2018, -213.465
16/3/2018, -213.465
15/3/2018, -213.470
14/3/2018, -213.475
13/3/2018, -213.475
12/3/2018, -213.480
11/3/2018, -213.490
10/3/2018, -213.495
09/3/2018, -213.500
08/3/2018, -213.505
07/3/2018, -213.510
06/3/2018, -213.520
05/3/2018, -213.525
04/3/2018, -213.530
03/3/2018, -213.540
02/3/2018, -213.550
01/3/2018, -213.560
28/2/2018, -213.570
27/2/2018, -213.595
26/2/2018, -213.620
25/2/2018, -213.625
24/2/2018, -213.630
23/2/2018, -213.640
22/2/2018, -213.665
21/2/2018, -213.680
20/2/2018, -213.700
19/2/2018, -213.720
18/2/2018, -213.750
17/2/2018, -213.775
16/2/2018, -213.800
15/2/2018, -213.810
14/2/2018, -213.815
13/2/2018, -213.840
12/2/2018, -213.860
11/2/2018, -213.865
10/2/2018, -213.870
09/2/2018, -213.880
08/2/2018, -213.890
07/2/2018, -213.895
06/2/2018, -213.900
05/2/2018, -213.905
04/2/2018, -213.910
03/2/2018, -213.920
02/2/2018, -213.925
01/2/2018, -213.930
31/1/2018, -213.940
30/1/2018, -213.950
29/1/2018, -213.965
28/1/2018, -213.980
27/1/2018, -214.010
26/1/2018, -214.110
25/1/2018, -214.155
24/1/2018, -214.170
23/1/2018, -214.185
22/1/2018, -214.190
21/1/2018, -214.200
20/1/2018, -214.200
19/1/2018, -214.220
18/1/2018, -214.225
17/1/2018, -214.235
16/1/2018, -214.240
15/1/2018, -214.245
14/1/2018, -214.255
13/1/2018, -214.255
12/1/2018, -214.260
11/1/2018, -214.260
10/1/2018, -214.260
09/1/2018, -214.265
08/1/2018, -214.270
07/1/2018, -214.275
06/1/2018, -214.302
05/1/2018, -214.330
04/1/2018, -214.350
03/1/2018, -214.360
02/1/2018, -214.360
01/1/2018, -214.370
31/12/2017, -214.375
30/12/2017, -214.370
29/12/2017, -214.375
28/12/2017, -214.380
27/12/2017, -214.380
26/12/2017, -214.380
25/12/2017, -214.380
24/12/2017, -214.395
23/12/2017, -214.395
22/12/2017, -214.395
21/12/2017, -214.395
20/12/2017, -214.395
19/12/2017, -214.390
18/12/2017, -214.390
17/12/2017, -214.385
16/12/2017, -214.380
15/12/2017, -214.380
14/12/2017, -214.375
13/12/2017, -214.370
12/12/2017, -214.370
11/12/2017, -214.365
10/12/2017, -214.365
09/12/2017, -214.365
08/12/2017, -214.360
07/12/2017, -214.360
06/12/2017, -214.355
05/12/2017, -214.355
04/12/2017, -214.355
03/12/2017, -214.355
02/12/2017, -214.350
01/12/2017, -214.350
30/11/2017, -214.340
29/11/2017, -214.340
28/11/2017, -214.340
27/11/2017, -214.340
26/11/2017, -214.335
25/11/2017, -214.330
24/11/2017, -214.330
23/11/2017, -214.325
22/11/2017, -214.325
21/11/2017, -214.325
20/11/2017, -214.320
19/11/2017, -214.320
18/11/2017, -214.315
17/11/2017, -214.315
16/11/2017, -214.310
15/11/2017, -214.310
14/11/2017, -214.305
13/11/2017, -214.305
12/11/2017, -214.300
11/11/2017, -214.295
10/11/2017, -214.295
09/11/2017, -214.290
08/11/2017, -214.290
07/11/2017, -214.285
06/11/2017, -214.285
05/11/2017, -214.280
04/11/2017, -214.275
03/11/2017, -214.270
02/11/2017, -214.265
01/11/2017, -214.260
31/10/2017, -214.260
30/10/2017, -214.255
29/10/2017, -214.250
28/10/2017, -214.245
27/10/2017, -214.240
26/10/2017, -214.235
25/10/2017, -214.230
24/10/2017, -214.225
23/10/2017, -214.220
22/10/2017, -214.215
21/10/2017, -214.210
20/10/2017, -214.205
19/10/2017, -214.200
18/10/2017, -214.195
17/10/2017, -214.195
16/10/2017, -214.190
15/10/2017, -214.185
14/10/2017, -214.180
