time,tree,solar_elevation
2018-08-03 13:45:00,14.87557983,59.69637637643764
2018-08-03 14:15:00,14.86977005,53.56402393668545
2018-08-03 14:45:00,14.85137177,47.27122900177402
2018-08-03 15:15:00,14.83490944,40.8982812187737
2018-08-03 15:45:00,14.82619476,34.49392721620298
2018-08-03 16:15:00,14.81748009,28.0919411139793
2018-08-03 16:45:00,14.80392265,21.71912637227595
2018-08-03 17:15:00,14.7864933,15.399675155215723
2018-08-03 17:45:00,14.75938034,9.157939355967432
2018-08-03 18:15:00,14.74001312,3.0205554801965566
2018-08-03 18:45:00,14.72839355,-2.981592613256744
2018-08-03 19:15:00,14.72161484,-8.811283973619972
2018-08-03 19:45:00,14.7235508,-14.42256107726635
2018-08-03 20:15:00,14.7235508,-19.75794446874176
2018-08-03 20:45:00,14.72161484,-24.745364252282226
2018-08-03 21:15:00,14.7235508,-29.295281276049376
2018-08-03 21:45:00,14.72645569,-33.29915116600051
2018-08-03 22:15:00,14.72645569,-36.63137244967233
2018-08-03 22:45:00,14.72839355,-39.15771220482481
2018-08-03 23:15:00,14.73226547,-40.75255969852795
2018-08-03 23:45:00,14.74194908,-41.32341161885396
2018-08-04 00:15:00,14.760347365,-40.83429165023768
2018-08-04 00:45:00,14.77874565,-39.31611966027927
2018-08-04 01:15:00,14.7864933,-36.85775852527882
2018-08-04 01:45:00,14.80392265,-33.58318659622885
2018-08-04 02:15:00,14.80779648,-29.62671180470543
2018-08-04 02:45:00,14.81748009,-25.115023887709363
2018-08-04 03:15:00,14.82328987,-20.15814244940321
2018-08-04 03:45:00,14.83006859,-14.847080526745946
2018-08-04 04:15:00,14.83878326,-9.255202855945743
2018-08-04 04:45:00,14.84362602,-3.4410558086924983
2018-08-04 05:15:00,14.84459305,2.548551113607291
2018-08-04 05:45:00,14.85427666,8.675724518480342
2018-08-04 06:15:00,14.86105537,14.909048993061544
2018-08-04 06:45:00,14.86880112,21.22146346478983
2018-08-04 07:15:00,14.88429451,27.58827265760248
2018-08-04 07:45:00,14.89204216,33.98500774266463
2018-08-04 08:15:00,14.89785194,40.38466062576458
2018-08-04 08:45:00,14.8997879,46.75337494969937
2018-08-04 09:15:00,14.89397812,53.04261652254753
2018-08-04 09:45:00,14.89107323,59.17314048389618
2018-08-04 10:15:00,14.89397812,64.99889569850731
2018-08-04 10:45:00,14.8901062,70.22129756450327
2018-08-04 11:15:00,14.88623238,74.2056912274324
2018-08-04 11:45:00,14.88816833,75.84781576110451
2018-08-04 12:15:00,14.88042259,74.38503720871394
2018-08-04 12:45:00,14.88042259,70.50718239150365
2018-08-04 13:15:00,14.87654877,65.33598828854866
2018-08-04 13:45:00,14.87945366,59.53426598493446
2018-08-04 14:15:00,14.87267494,53.41462461092272
2018-08-04 14:45:00,14.86202431,47.12917161068664
2018-08-04 15:15:00,14.84362602,40.75983426361263
2018-08-04 15:45:00,14.83297348,34.35637409163446
2018-08-04 16:15:00,14.82522583,27.95318894917778
2018-08-04 16:45:00,14.81941605,21.57746409467205
2018-08-04 17:15:00,14.81070137,15.253620380834995
2018-08-04 17:45:00,14.79423904,9.006138735562633
2018-08-04 18:15:00,14.76422119,2.861719371449783
2018-08-04 18:45:00,14.74679184,-3.148730101253509
2018-08-04 19:15:00,14.74194908,-8.987981207023394
2018-08-04 19:45:00,14.73420334,-14.61005646488385
2018-08-04 20:15:00,14.73129845,-19.957403312409923
2018-08-04 20:45:00,14.73129845,-24.95776518575038
2018-08-04 21:15:00,14.72645569,-29.521217375125687
2018-08-04 21:45:00,14.72742462,-33.538527201271044
2018-08-04 22:15:00,14.72839355,-36.88301577571652
2018-08-04 22:45:00,14.72742462,-39.41899910187416
2018-08-04 23:15:00,14.72936058,-41.01927289198781
2018-08-04 23:45:00,14.72742462,-41.59007854929463
2018-08-05 00:15:00,14.728877065,-41.09505666231196
2018-08-05 00:45:00,14.73032951,-39.56583108494986
2018-08-05 01:15:00,14.73226547,-37.09276392312146
2018-08-05 01:45:00,14.7361393,-33.80155537276454
2018-08-05 02:15:00,14.73710823,-29.827985109487432
2018-08-05 02:45:00,14.73904419,-25.299768488750505
2018-08-05 03:15:00,14.74388695,-20.327526945554364
2018-08-05 03:45:00,14.76519012,-15.002565192800922
2018-08-05 04:15:00,14.77293587,-9.39834835758184
2018-08-05 04:45:00,14.78842926,-3.5734234184781
2018-08-05 05:15:00,14.79133415,2.4254376325251985
2018-08-05 05:45:00,14.80779648,8.560377174152968
2018-08-05 06:15:00,14.8145752,14.799986506180176
2018-08-05 06:45:00,14.8145752,21.117159378393985
2018-08-05 07:15:00,14.82909966,27.487077875282345
2018-08-05 07:45:00,14.83103752,33.88503666831378
2018-08-05 08:15:00,14.83200455,40.283618379840746
2018-08-05 08:45:00,14.83103752,46.64828348890646
2018-08-05 09:15:00,14.82813263,52.92936390447001
2018-08-05 09:45:00,14.82813263,59.04573216536814
2018-08-05 10:15:00,14.82522583,64.8483192586683
2018-08-05 10:45:00,14.82619476,70.0346988869994
2018-08-05 11:15:00,14.82522583,73.97132976847325
2018-08-05 11:45:00,14.82522583,75.57925967445871
2018-08-05 12:15:00,14.82135391,74.12903952846519
2018-08-05 12:45:00,14.82135391,70.28734165351148
2018-08-05 13:15:00,14.8242588,65.14713002219584
2018-08-05 13:45:00,14.81941605,59.36629471619502
2018-08-05 14:15:00,14.81651115,53.25970547832745
2018-08-05 14:45:00,14.81941605,46.98188103970239
2018-08-05 15:15:00,14.80295563,40.6163804562165
2018-08-05 15:45:00,14.78165245,34.21398743264146
2018-08-05 16:15:00,14.74291801,27.80973228687024
2018-08-05 16:45:00,14.71386719,21.43118934989407
2018-08-05 17:15:00,14.70321655,15.103013562960308
2018-08-05 17:45:00,14.68869019,8.849818632701245
2018-08-05 18:15:00,14.68384933,2.6983708949002283
2018-08-05 18:45:00,14.67803955,-3.320396855094793
2018-08-05 19:15:00,14.67222977,-9.169247788541394
2018-08-05 19:45:00,14.66932487,-14.802183707503698
2018-08-05 20:15:00,14.66835594,-20.161577376942063
2018-08-05 20:45:00,14.66738701,-25.174981667255366
2018-08-05 21:15:00,14.66545105,-29.752077572227275
2018-08-05 21:45:00,14.66641998,-33.78292692627584
2018-08-05 22:15:00,14.66545105,-37.13974410766224
2018-08-05 22:45:00,14.66641998,-39.6853521597246
2018-08-05 23:15:00,14.66545105,-41.290907226714
2018-08-05 23:45:00,14.66738701,-41.86136506726015
