time,longitude,latitude,temperature_2m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,total_precipitation,surface_net_solar_radiation,potential_evaporation
1990-01-01 00:00:00,-21.707788840748236,64.07233763982487,277.5216522216797,277.08387756347656,0.3672943115234375,0.347503662109375,0.2827301025390625,0.01207242310044876,53890.0,-0.005886897444725037
1990-01-01 01:00:00,-21.707788840748236,64.07233763982487,277.5917053222656,277.1344299316406,0.3627777099609375,0.3496551513671875,0.28363037109375,0.0007040826603770256,0.0,-0.00021579861640930176
1990-01-01 02:00:00,-21.707788840748236,64.07233763982487,277.5284118652344,277.0567932128906,0.3611602783203125,0.3504791259765625,0.284637451171875,0.0014311503618955612,0.0,-0.00044454261660575867
1990-01-01 03:00:00,-21.707788840748236,64.07233763982487,277.4123229980469,276.93408203125,0.3602752685546875,0.350982666015625,0.28564453125,0.0021982342004776,0.0,-0.0006806217133998871
1990-01-01 04:00:00,-21.707788840748236,64.07233763982487,277.28636169433594,276.8059539794922,0.3607330322265625,0.3514862060546875,0.2866668701171875,0.003099575638771057,0.0,-0.0009197182953357697
1990-01-01 05:00:00,-21.707788840748236,64.07233763982487,277.090087890625,276.5996398925781,0.3612518310546875,0.35211181640625,0.2877044677734375,0.004081707447767258,0.0,-0.0011663585901260376
1990-01-01 06:00:00,-21.707788840748236,64.07233763982487,276.8187255859375,276.3155975341797,0.360870361328125,0.352783203125,0.2887420654296875,0.0050598084926605225,0.0,-0.0014115720987319946
1990-01-01 07:00:00,-21.707788840748236,64.07233763982487,276.69480895996094,276.47142028808594,0.3622283935546875,0.353546142578125,0.2898101806640625,0.006101205945014954,0.0,-0.0015041083097457886
1990-01-01 08:00:00,-21.707788840748236,64.07233763982487,276.41221618652344,276.2203826904297,0.355224609375,0.3536224365234375,0.2909088134765625,0.006427042186260223,0.0,-0.001550823450088501
1990-01-01 09:00:00,-21.707788840748236,64.07233763982487,275.9083251953125,275.7065887451172,0.3497772216796875,0.3524627685546875,0.2919769287109375,0.006631724536418915,0.0,-0.001581769436597824
1990-01-01 10:00:00,-21.707788840748236,64.07233763982487,275.76673889160156,274.8625946044922,0.344451904296875,0.3507843017578125,0.2929534912109375,0.00669996440410614,0.0,-0.001612011343240738
1990-01-01 11:00:00,-21.707788840748236,64.07233763982487,275.1570739746094,274.2521667480469,0.3394927978515625,0.3489837646484375,0.293853759765625,0.006712436676025391,0.0,-0.001636054366827011
1990-01-01 12:00:00,-21.707788840748236,64.07233763982487,274.72901916503906,273.7490539550781,0.3351593017578125,0.3471527099609375,0.2946319580078125,0.006715863943099976,4042.0,-0.0016562528908252716
1990-01-01 13:00:00,-21.707788840748236,64.07233763982487,274.36341857910156,273.29893493652344,0.331298828125,0.3453369140625,0.29534912109375,0.006717100739479065,33032.0,-0.001666925847530365
1990-01-01 14:00:00,-21.707788840748236,64.07233763982487,273.8656921386719,272.85133361816406,0.3279571533203125,0.3435516357421875,0.2959747314453125,0.006718069314956665,72230.0,-0.0016694068908691406
1990-01-01 15:00:00,-21.707788840748236,64.07233763982487,273.55731201171875,272.3125762939453,0.325103759765625,0.341796875,0.296539306640625,0.00671820342540741,101326.0,-0.0016674622893333435
1990-01-01 16:00:00,-21.707788840748236,64.07233763982487,273.8825988769531,272.18408203125,0.322662353515625,0.3401031494140625,0.29705810546875,0.00671820342540741,105010.0,-0.001665554940700531
1990-01-01 17:00:00,-21.707788840748236,64.07233763982487,272.6376037597656,271.65684509277344,0.320556640625,0.3384857177734375,0.2975006103515625,0.00671820342540741,105010.0,-0.0016635879874229431
1990-01-01 18:00:00,-21.707788840748236,64.07233763982487,271.9759521484375,271.3821258544922,0.3187255859375,0.3369140625,0.29791259765625,0.006718337535858154,105010.0,-0.00166301429271698
1990-01-01 19:00:00,-21.707788840748236,64.07233763982487,271.2406768798828,270.6046905517578,0.3170928955078125,0.335418701171875,0.29827880859375,0.006718337535858154,105010.0,-0.0016629025340080261
1990-01-01 20:00:00,-21.707788840748236,64.07233763982487,270.78863525390625,270.15980529785156,0.3156585693359375,0.3339691162109375,0.2985992431640625,0.006718337535858154,105010.0,-0.0016624405980110168
1990-01-01 21:00:00,-21.707788840748236,64.07233763982487,270.1584014892578,269.5897521972656,0.314361572265625,0.332611083984375,0.2988739013671875,0.006718337535858154,105010.0,-0.0016613006591796875
1990-01-01 22:00:00,-21.707788840748236,64.07233763982487,269.5312805175781,268.9962158203125,0.3131866455078125,0.331298828125,0.29913330078125,0.006718844175338745,105010.0,-0.001658998429775238
1990-01-01 23:00:00,-21.707788840748236,64.07233763982487,269.35675048828125,268.7307586669922,0.3121337890625,0.330047607421875,0.299346923828125,0.006719261407852173,105010.0,-0.001657240092754364
1990-01-02 00:00:00,-21.707788840748236,64.07233763982487,269.13648986816406,268.50184631347656,0.3111572265625,0.328857421875,0.299560546875,0.006719380617141724,105010.0,-0.0016552358865737915
1990-01-02 01:00:00,-21.707788840748236,64.07233763982487,268.77685546875,268.07789611816406,0.310272216796875,0.327728271484375,0.2997283935546875,0.0,0.0,2.7352944016456604e-06
1990-01-02 02:00:00,-21.707788840748236,64.07233763982487,268.1944580078125,267.48045349121094,0.3094635009765625,0.326629638671875,0.2998809814453125,0.0,0.0,5.407258868217468e-06
1990-01-02 03:00:00,-21.707788840748236,64.07233763982487,267.8835906982422,267.1377716064453,0.30865478515625,0.3256072998046875,0.3000030517578125,0.0,0.0,7.685273885726929e-06
1990-01-02 04:00:00,-21.707788840748236,64.07233763982487,266.74012756347656,265.8943786621094,0.3079071044921875,0.3246307373046875,0.30010986328125,0.0,0.0,1.0557472705841064e-05
1990-01-02 05:00:00,-21.707788840748236,64.07233763982487,266.90794372558594,266.0790557861328,0.307220458984375,0.323699951171875,0.300201416015625,0.0,0.0,1.3656914234161377e-05
1990-01-02 06:00:00,-21.707788840748236,64.07233763982487,267.3799133300781,266.57273864746094,0.3065643310546875,0.3227996826171875,0.3002777099609375,1.043081283569336e-07,0.0,1.5754252672195435e-05
1990-01-02 07:00:00,-21.707788840748236,64.07233763982487,268.7037658691406,268.0171661376953,0.3059539794921875,0.3219451904296875,0.3003387451171875,1.1920928955078125e-07,0.0,2.0559877157211304e-05
1990-01-02 08:00:00,-21.707788840748236,64.07233763982487,269.16957092285156,268.5516357421875,0.30535888671875,0.32110595703125,0.3003997802734375,1.7881393432617188e-07,0.0,2.257898449897766e-05
1990-01-02 09:00:00,-21.707788840748236,64.07233763982487,268.8833465576172,268.25616455078125,0.3047637939453125,0.3202972412109375,0.3004302978515625,1.9371509552001953e-07,0.0,2.506747841835022e-05
1990-01-02 10:00:00,-21.707788840748236,64.07233763982487,268.66172790527344,268.0606689453125,0.30419921875,0.3195343017578125,0.30047607421875,3.2782554626464844e-07,0.0,2.6907771825790405e-05
1990-01-02 11:00:00,-21.707788840748236,64.07233763982487,268.57781982421875,268.0014343261719,0.30364990234375,0.31878662109375,0.3004913330078125,3.2782554626464844e-07,0.0,2.8543174266815186e-05
1990-01-02 12:00:00,-21.707788840748236,64.07233763982487,268.5518341064453,267.97088623046875,0.3031158447265625,0.3180694580078125,0.300506591796875,4.3213367462158203e-07,5066.0,2.9314309358596802e-05
1990-01-02 13:00:00,-21.707788840748236,64.07233763982487,268.9105224609375,268.3502655029297,0.3025970458984375,0.317352294921875,0.300506591796875,7.450580596923828e-07,43646.0,2.9228627681732178e-05
1990-01-02 14:00:00,-21.707788840748236,64.07233763982487,269.2618408203125,268.7439727783203,0.302093505859375,0.316680908203125,0.300506591796875,1.1026859283447266e-06,95432.0,2.987682819366455e-05
1990-01-02 15:00:00,-21.707788840748236,64.07233763982487,269.5445861816406,269.06324768066406,0.301605224609375,0.316009521484375,0.3004913330078125,5.677342414855957e-06,133116.0,3.010779619216919e-05
1990-01-02 16:00:00,-21.707788840748236,64.07233763982487,269.49298095703125,268.9898223876953,0.3011322021484375,0.31536865234375,0.30047607421875,0.00010012388219138302,137822.0,3.0837953090667725e-05
1990-01-02 17:00:00,-21.707788840748236,64.07233763982487,269.3192443847656,268.7853240966797,0.3006744384765625,0.314727783203125,0.3004608154296875,0.00019735395898123897,137822.0,3.191828727722168e-05
1990-01-02 18:00:00,-21.707788840748236,64.07233763982487,269.04296875,268.4737854003906,0.30023193359375,0.3141326904296875,0.3004302978515625,0.0003248780964781872,137822.0,3.318488597869873e-05
1990-01-02 19:00:00,-21.707788840748236,64.07233763982487,268.7787322998047,268.1386260986328,0.2998199462890625,0.31353759765625,0.3003997802734375,0.0003255635498931042,137822.0,3.4786760807037354e-05
1990-01-02 20:00:00,-21.707788840748236,64.07233763982487,268.5944519042969,267.9241180419922,0.2994384765625,0.312957763671875,0.30035400390625,0.0003258168696333996,137822.0,3.819167613983154e-05
1990-01-02 21:00:00,-21.707788840748236,64.07233763982487,268.4575958251953,267.7720947265625,0.299072265625,0.3123931884765625,0.300323486328125,0.0003269344567229382,137822.0,4.202127456665039e-05
1990-01-02 22:00:00,-21.707788840748236,64.07233763982487,268.9949645996094,268.3805389404297,0.2990264892578125,0.3118438720703125,0.300262451171875,0.00036859810342093624,137822.0,4.340708255767822e-05
1990-01-02 23:00:00,-21.707788840748236,64.07233763982487,269.3462219238281,268.75828552246094,0.2990264892578125,0.311309814453125,0.3002166748046875,0.00042507350434561886,137822.0,4.4889748096466064e-05
1990-01-03 00:00:00,-21.707788840748236,64.07233763982487,269.4062194824219,268.8048095703125,0.2990264892578125,0.3108062744140625,0.3001556396484375,0.0006327360867430798,137822.0,4.710257053375244e-05
1990-01-03 01:00:00,-21.707788840748236,64.07233763982487,270.0310516357422,269.0141143798828,0.2997894287109375,0.310333251953125,0.30010986328125,0.00027912482619285583,0.0,-8.994713425636292e-06
1990-01-03 02:00:00,-21.707788840748236,64.07233763982487,270.5707702636719,269.6480255126953,0.3003997802734375,0.3098602294921875,0.3000335693359375,0.0007157959043979645,0.0,-1.8533319234848022e-05
1990-01-03 03:00:00,-21.707788840748236,64.07233763982487,270.9001159667969,270.0332336425781,0.3007049560546875,0.309417724609375,0.2999725341796875,0.0010067261755466461,0.0,-2.372637391090393e-05
1990-01-03 04:00:00,-21.707788840748236,64.07233763982487,271.2430419921875,270.4259490966797,0.3008270263671875,0.3090057373046875,0.299896240234375,0.0014494508504867554,0.0,-2.8774142265319824e-05
