date,location_key,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
2020-09-24,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,8385.0,29.0,60621.0,222775.0,1453.0,3333897.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-52.0,7.0,-28.0,-40.0,-41.0,20.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,81.48,26.652778,22.763889,32.083333,0.0,,18.5,62.048061
2020-09-25,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,5880.0,27.0,44553.0,228655.0,1480.0,3378450.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-59.0,-11.0,-33.0,-48.0,-44.0,14.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,26.277778,21.583333,31.819444,0.0,,18.305556,62.935693
2020-09-26,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,3436.0,31.0,23232.0,232091.0,1511.0,3401682.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-80.0,-40.0,-48.0,-53.0,-31.0,15.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,26.763889,22.791667,32.041667,0.0,,18.652778,62.322683
2020-09-27,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,1153.0,29.0,7487.0,233244.0,1540.0,3409169.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-70.0,-20.0,-39.0,-65.0,-79.0,31.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,28.097222,21.458333,34.458333,0.0,,16.819444,51.465931
2020-09-28,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,4987.0,35.0,32636.0,238231.0,1575.0,3441805.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-89.0,-86.0,-56.0,-79.0,-90.0,28.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,29.458333,24.083333,36.208333,0.0,,16.694444,49.317283
2020-09-29,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,9051.0,37.0,67152.0,247282.0,1612.0,3508957.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-60.0,-14.0,-38.0,-45.0,-48.0,22.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,29.180556,24.152778,35.680556,0.0,,18.652778,56.176378
2020-09-30,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,7717.0,46.0,63130.0,254999.0,1658.0,3572087.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-56.0,-6.0,-33.0,-45.0,-47.0,22.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,29.097222,24.638889,35.111111,0.0,,19.430556,58.479889
2020-10-01,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,7053.0,25.0,59377.0,262052.0,1683.0,3631464.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-56.0,-5.0,-34.0,-45.0,-46.0,22.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,25.444444,20.907407,31.62963,0.0,,19.092593,68.048127
2020-10-02,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,2593.0,38.0,23063.0,264645.0,1721.0,3654527.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-59.0,-14.0,-30.0,-47.0,-44.0,14.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,25.763889,21.861111,31.541667,0.0,,17.180556,60.03196
2020-10-03,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,2931.0,37.0,24536.0,267576.0,1758.0,3679063.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-77.0,-44.0,-40.0,-43.0,-26.0,12.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,25.388889,21.402778,30.902778,0.0,,16.472222,58.951822
2020-10-04,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,5700.0,27.0,49439.0,273276.0,1785.0,3728502.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-56.0,-14.0,-22.0,-50.0,-56.0,24.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,24.819444,20.305556,30.5,0.0,,16.125,59.828109
2020-10-05,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,4717.0,45.0,44502.0,277993.0,1830.0,3773004.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-56.0,-11.0,-25.0,-48.0,-55.0,25.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,26.733333,21.466667,32.4,0.0,,16.333333,56.591314
2020-10-06,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,4152.0,26.0,46160.0,282145.0,1856.0,3819164.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-57.0,-11.0,-24.0,-47.0,-55.0,24.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,26.75,20.847222,34.319444,0.0,,13.5,50.736757
2020-10-07,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,3752.0,47.0,46843.0,285897.0,1903.0,3866007.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-56.0,-10.0,-20.0,-47.0,-55.0,24.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,27.222222,20.569444,35.736111,0.0,,11.648148,42.200882
2020-10-08,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,2954.0,40.0,35048.0,288851.0,1943.0,3901055.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-58.0,-10.0,-23.0,-49.0,-55.0,26.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,28.240741,19.759259,36.592593,0.0,,8.666667,32.960165
2020-10-09,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,915.0,35.0,11906.0,289766.0,1978.0,3912961.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-61.0,-19.0,-24.0,-48.0,-45.0,13.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,28.333333,21.759259,37.444444,0.0,,12.462963,40.791447
2020-10-10,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,1638.0,45.0,20956.0,291404.0,2023.0,3933917.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-74.0,-38.0,-34.0,-41.0,-20.0,11.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,25.185185,20.907407,30.796296,0.0,,19.740741,71.910495
2020-10-11,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,3154.0,30.0,43728.0,294558.0,2053.0,3977645.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-52.0,-12.0,-20.0,-44.0,-44.0,19.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,85.19,26.041667,22.208333,31.541667,0.0,,18.0,62.426486
2020-10-12,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,2335.0,37.0,41516.0,296893.0,2090.0,4019161.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-53.0,-10.0,-24.0,-41.0,-42.0,20.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,26.666667,22.977778,32.511111,0.0,,17.555556,62.352416
2020-10-13,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,2117.0,34.0,38400.0,299010.0,2124.0,4057561.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-53.0,-9.0,-21.0,-40.0,-42.0,19.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,24.847222,20.402778,30.680556,0.0,,15.902778,58.284191
2020-10-14,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,1609.0,32.0,35289.0,300619.0,2156.0,4092850.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-52.0,-8.0,-15.0,-39.0,-40.0,19.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,23.626984,17.706349,28.134921,0.0,,15.190476,60.024142
2020-10-15,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,1496.0,35.0,32594.0,302115.0,2191.0,4125444.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-53.0,-8.0,-16.0,-39.0,-40.0,19.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,25.291667,20.388889,31.013889,0.0,,17.625,63.635931
2020-10-16,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,410.0,32.0,14178.0,302525.0,2223.0,4139622.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-53.0,-9.0,-4.0,-39.0,-36.0,11.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,25.466667,21.611111,30.922222,0.0,,16.5,62.302675
2020-10-17,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,921.0,33.0,25690.0,303446.0,2256.0,4165312.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-69.0,-30.0,-15.0,-35.0,-17.0,9.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,24.777778,19.166667,30.513889,0.0,,15.805556,58.483859
2020-10-18,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,1517.0,31.0,39472.0,304963.0,2287.0,4204784.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-45.0,-9.0,9.0,-35.0,-37.0,16.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,25.861111,20.75,32.069444,0.0,,16.166667,57.04304
2020-10-19,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,1192.0,20.0,40303.0,306155.0,2307.0,4245087.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-45.0,-6.0,6.0,-34.0,-35.0,16.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,26.152778,21.013889,32.083333,0.0,,16.722222,58.018128
2020-10-20,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,1169.0,25.0,41247.0,307324.0,2332.0,4286334.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-45.0,-6.0,8.0,-33.0,-35.0,15.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,26.597222,21.472222,32.055556,0.5715,,17.972222,59.993671
2020-10-21,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,1031.0,29.0,33544.0,308355.0,2361.0,4319878.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-44.0,-2.0,14.0,-31.0,-34.0,15.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,26.622222,22.733333,31.544444,0.0,,18.208333,64.607779
2020-10-22,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,849.0,26.0,29066.0,309204.0,2387.0,4348944.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-44.0,-1.0,18.0,-30.0,-34.0,15.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,25.847222,20.902778,32.583333,0.0,,16.444444,57.202101
2020-10-23,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,247.0,26.0,6253.0,309451.0,2413.0,4355197.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-43.0,-5.0,75.0,-28.0,-32.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,26.041667,21.138889,32.708333,0.0,,13.777778,50.800358
2020-10-24,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,604.0,34.0,20492.0,310055.0,2447.0,4375689.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-58.0,-22.0,43.0,-24.0,-13.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,26.541667,20.027778,32.791667,0.0,,13.597222,49.214709
2020-10-25,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,883.0,28.0,38260.0,310938.0,2475.0,4413949.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-42.0,-5.0,8.0,-32.0,-33.0,14.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,26.966667,23.522222,32.422222,0.0,,15.902778,54.52461
2020-10-26,IL,ChIJi8mnMiRJABURuiw1EyBCa2o,Q801,country/ISR,IL,Israel,IL,ISR,0,885.0,28.0,39725.0,311823.0,2503.0,4453674.0,,,,,,,8655541,4308117,4347424,678907,8374393,4096963,5237807,399.979,0.903,1671096,1405063,1196975,1122245,1040177,795496,703643,459660,261186,395098666121,43641,0.763,1473946,31.0,35.0,22070,15621,6399,82.802439,25.2,9.7,3.0,70.873,39.638,15.4,9.6,5.7002,4.6249,3144.626221,699.707214,-43.0,-3.0,7.0,-32.0,-33.0,15.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,85.19,25.666667,20.347222,32.638889,0.0,,14.375,52.934935
